filename,area,predict,estimated_error,exe_time,error,error_rel
86.jpg,134.043,131.49156188964844,70.17456863442263,3.65625,2.551438110351569,1.9034474835325745
87.jpg,134.043,131.939697265625,67.16894344232412,3.546875,2.1033027343750064,1.5691253809411954
88.jpg,134.043,131.56317138671875,75.86819392206132,3.578125,2.4798286132812564,1.8500247034766875
89.jpg,134.043,132.171630859375,67.51807380633083,3.671875,1.8713691406250064,1.3960961337966222
90.jpg,134.043,132.275390625,71.57793331754172,3.671875,1.7676093750000064,1.318688312705629
98.jpg,135.637,136.364990234375,95.03563635529721,2.609375,-0.7279902343749995,0.5367195045415333
97.jpg,135.637,137.106689453125,86.82530046198777,2.296875,-1.4696894531249995,1.083546121725635
96.jpg,135.637,136.44873046875,90.69184336554578,2.609375,-0.8117304687499995,0.5984579935784481
94.jpg,135.637,139.7687530517578,92.64675334002432,2.421875,-4.131753051757812,3.046184338902963
93.jpg,135.637,136.556396484375,86.14920541143756,2.453125,-0.9193964843749995,0.6778360509116241
92.jpg,135.637,137.106689453125,86.68289404209628,2.546875,-1.4696894531249995,1.083546121725635
91.jpg,135.637,136.28125,94.25212786137124,2.609375,-0.6442499999999995,0.47498101550461863
95.jpg,135.637,139.95785522460938,96.03771453074647,2.21875,-4.3208552246093745,3.1856021768465643
99.jpg,138.338,145.73007202148438,84.65550933840593,3.3125,-7.392072021484381,5.3434862593679116
100.jpg,138.338,145.9641571044922,87.55266417894099,3.171875,-7.626157104492194,5.512698683291788
101.jpg,138.338,145.81886291503906,86.28459933846297,3.109375,-7.480862915039069,5.407670282235589
102.jpg,138.338,146.4200439453125,88.49473088982724,3.609375,-8.082043945312506,5.842244318489863
103.jpg,138.338,146.2427978515625,84.19747700125052,3.625,-7.904797851562506,5.714118934466674
104.jpg,138.338,145.71392822265625,89.47217580031428,3.28125,-7.375928222656256,5.331816437028334
105.jpg,138.338,145.9157257080078,82.25707951760279,2.828125,-7.577725708007819,5.477689216273055
106.jpg,138.338,145.56056213378906,89.75861542210751,3.140625,-7.222562133789069,5.220953124802346
112.jpg,138.73,139.83978271484375,80.3790908027592,3.296875,-1.1097827148437602,0.7999587074488289
113.jpg,138.73,139.8028564453125,76.05729598252817,3.140625,-1.0728564453125102,0.7733413431215385
111.jpg,138.73,139.9505615234375,77.18859534033678,3.046875,-1.2205615234375102,0.8798108004307001
114.jpg,138.73,139.8914794921875,77.37412177727046,3.421875,-1.1614794921875102,0.8372230175070355
109.jpg,138.73,140.7531280517578,81.00638465334669,3.640625,-2.0231280517578227,1.458320515935863
108.jpg,138.73,139.94317626953125,80.10555951768356,3.3125,-1.2131762695312602,0.8744873275652422
107.jpg,138.73,140.37890625,75.35786332849909,3.09375,-1.6489062500000102,1.1885722266272691
110.jpg,138.73,140.7733154296875,83.60381416323008,3.828125,-2.0433154296875102,1.4728720750288404
115.jpg,144.27,149.10525512695312,96.68051885678409,3.375,-4.835255126953115,3.3515319380003565
116.jpg,144.27,142.21334838867188,85.55027209909017,3.3125,2.0566516113281352,1.425557365584068
117.jpg,144.27,149.16165161132812,101.4955327853743,3.4375,-4.891651611328115,3.39062286776746
118.jpg,144.27,140.90576171875,95.06188979087305,3.78125,3.3642382812500102,2.3319042637069454
119.jpg,144.27,141.84324645996094,80.20770176088294,3.296875,2.4267535400390727,1.6820915921806838
120.jpg,144.27,141.033935546875,89.27738079296134,3.71875,3.2360644531250102,2.2430612415089834
121.jpg,144.27,142.3008270263672,85.99358542689703,3.28125,1.9691729736328227,1.364922002933959
122.jpg,144.27,141.97109985351562,84.62498915034224,3.71875,2.2989001464843852,1.5934706775382164
2.jpg,161.82,158.25765991210938,92.74876760027617,3.28125,3.562340087890618,2.201421386658397
129.jpg,169.007,165.33367919921875,97.73111639453032,2.953125,3.673320800781255,2.173472578521159
128.jpg,169.007,165.518310546875,91.39155614051866,3.171875,3.488689453125005,2.064227785313629
130.jpg,169.007,165.14166259765625,97.8393190520863,3.25,3.865337402343755,2.28708716345699
126.jpg,169.007,166.774658203125,96.32502024425777,3.359375,2.232341796875005,1.320857595765267
125.jpg,169.007,165.577392578125,98.25923319803756,3.375,3.429607421875005,2.0292694514872194
124.jpg,169.007,165.85064697265625,94.99821240651318,3.375,3.156353027343755,1.867587157540075
123.jpg,169.007,165.59954833984375,91.91311062147604,3.328125,3.407451660156255,2.0161600763023158
127.jpg,169.007,166.65353393554688,100.10377300901138,3.1875,2.35346606445313,1.392525791507529
137.jpg,180.049,169.855224609375,123.13248394625448,2.96875,10.193775390625007,5.66166731868825
136.jpg,180.049,177.943359375,138.26000862763243,2.71875,2.1056406250000066,1.1694819882365393
138.jpg,180.049,177.6884765625,127.6158246048383,2.921875,2.3605234375000066,1.3110450141350447
134.jpg,180.049,164.28497314453125,117.51804152823897,3.046875,15.764026855468757,8.755409280511836
133.jpg,180.049,177.8994140625,134.17600742884693,2.421875,2.1495859375000066,1.1938894064949022
132.jpg,180.049,177.486328125,122.48904607243247,2.40625,2.5626718750000066,1.4233191381235144
131.jpg,180.049,178.1015625,136.79039462160915,2.609375,1.9474375000000066,1.0816152825064325
135.jpg,180.049,164.31451416015625,110.78518010575529,3.171875,15.734485839843757,8.739002071571491
3.jpg,190.003,173.60516357421875,107.80423307397058,3.40625,16.397836425781236,8.630303956138185
139.jpg,194.683,174.18759155273438,96.25781642048268,3.296875,20.495408447265618,10.527579936237688
140.jpg,194.683,174.5189208984375,116.33072978513864,3.46875,20.164079101562493,10.357390784795022
141.jpg,194.683,174.22988891601562,112.2078591009682,3.3125,20.453111083984368,10.505853661585434
142.jpg,194.683,173.265380859375,122.1192128548236,3.65625,21.417619140624993,11.001278560852768
143.jpg,194.683,173.39996337890625,127.95177231416774,3.703125,21.283036621093743,10.932149505141046
144.jpg,194.683,183.4940185546875,118.04814146970544,3.296875,11.188981445312493,5.747282220487918
145.jpg,194.683,174.24398803710938,116.29851233854929,3.421875,20.439011962890618,10.498611570034681
146.jpg,194.683,174.44137573242188,114.1979882737441,3.5625,20.241624267578118,10.397222288324157
